Account Number,Account Status,Account Type,Amount,Balance,Branch,Account Number,Channel,City,Closing Date,Country,Credit Score,Currency,Customer Name,Device Type,EMI,Fraud Flag,IFSC Code,Interest Rate,Count of Loan ID,Loan Type,Manager Name,Year,Quarter,Month,Payment Mode,Risk Level,State,Tenure,Year,Quarter,Month,Day,Count of Transaction ID,Transaction Type
523147,Active,Current,0,,Rural-1,523147,NetBanking,Chennai,0,India,0,INR,NA,NA,0,N,HDFC0005678,0,1,CarLoan, Ms. Iyer,2024,Qtr 3,August,Cash,Medium,MH,120,2023,Qtr 4,November,21,1,Credit
523415,Active,Current,0,,Rural-1,523415,NetBanking,Chennai,0,India,650,INR,  Ramesh Rao,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 2,April,Cash,Low,TN,60,2021,Qtr 4,December,22,1,Debit
523546,Active,Current,0,,Rural-1,523546,NetBanking,Chennai,0,India,720,INR,NA,Mobile,12000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2022,Qtr 1,March,Card,Low,KA,120,2022,Qtr 2,June,7,1,Debit
523708,Active,Current,0,,Rural-1,523708,Branch,Chennai,0,India,720,INR,  Ramesh Rao,NA,0,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2020,Qtr 3,August,NA,Medium,KA,60,2019,Qtr 3,September,28,1,Debit
523786,Active,Current,0,,Rural-1,523786,Branch, Bengaluru,0,India,650,INR,  Ramesh Rao,Mobile,0,N,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2019,Qtr 1,February,NA,HIGH,TN,120,2022,Qtr 1,January,24,1,Debit
523973,Active,Current,0,,Rural-1,523973,ATM, Bengaluru,11/06/2024,India,0,INR,NA,Desktop,0,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2022,Qtr 4,November,NA,HIGH,TN,0,2023,Qtr 4,December,2,1,Debit
524107,Active,Current,0,,Rural-1,524107,NetBanking, Bengaluru,11/06/2024,India,650,INR,Sneha Patel,NA,5000,N,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2022,Qtr 4,November,UPI,HIGH,TN,60,2019,Qtr 2,April,23,1,Debit
524199,Active,Current,0,,Rural-1,524199,Branch,Chennai,0,India,720,INR,NA,Mobile,12000,N,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2022,Qtr 2,April,Card,HIGH,MH,0,2020,Qtr 1,March,22,1,Credit
524809,Active,Current,0,,Rural-1,524809,ATM,Chennai,0,India,720,INR,Arun Kumar,NA,12000,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2020,Qtr 1,February,Cash,HIGH,TN,120,2021,Qtr 4,December,9,1,Debit
525161,Active,Current,0,,Rural-1,525161,Branch, Bengaluru,0,India,720,INR,  Ramesh Rao,NA,5000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2021,Qtr 4,November,UPI,HIGH,TN,120,2023,Qtr 1,January,1,1,Debit
525358,Active,Current,0,,Rural-1,525358,Branch,Chennai,11/06/2024,India,650,INR,Arun Kumar,NA,12000,N,SBIN0001234,0,1,CarLoan,Mr. Verma,2019,Qtr 3,July,Card,Medium,KA,120,2021,Qtr 1,February,28,1,Debit
525430,Active,Current,0,,Rural-1,525430,Branch, Bengaluru,11/06/2024,India,0,INR,NA,NA,5000,Y,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2022,Qtr 2,June,Cash,Low,TN,120,2018,Qtr 4,December,18,1,Debit
525478,Active,Current,0,,Rural-1,525478,NetBanking, Bengaluru,11/06/2024,India,650,INR,Sneha Patel,NA,12000,Y,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2019,Qtr 3,August,Cash,Low,MH,60,2023,Qtr 2,June,7,1,Credit
525566,Active,Current,0,,Rural-1,525566,Branch,Chennai,0,India,0,INR,  Ramesh Rao,NA,5000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2021,Qtr 1,February,Card,Medium,TN,120,2021,Qtr 1,January,3,1,Debit
525674,Active,Current,0,,Rural-1,525674,NetBanking, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,NA,5000,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2019,Qtr 3,September,Cash,Low,MH,120,2018,Qtr 4,December,29,1,Debit
525815,Active,Current,0,,Rural-1,525815,NetBanking,Chennai,11/06/2024,India,0,INR,Arun Kumar,NA,0,Y,HDFC0005678,0,1,Personal Loan,Mr. Verma,2019,Qtr 1,March,NA,Medium,KA,120,2023,Qtr 4,November,22,1,Credit
525848,Active,Current,0,,Rural-1,525848,Branch,Chennai,0,India,720,INR,  Ramesh Rao,Mobile,0,N,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2022,Qtr 4,November,UPI,Medium,TN,0,2018,Qtr 3,September,24,1,Debit
525952,Active,Current,0,,Rural-1,525952,Branch,Chennai,0,India,0,INR,Arun Kumar,NA,5000,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2018,Qtr 4,October,Card,HIGH,TN,120,2018,Qtr 4,November,17,1,Debit
526033,Active,Current,0,,Rural-1,526033,NetBanking, Bengaluru,11/06/2024,India,650,INR,NA,Mobile,5000,N,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2021,Qtr 1,March,UPI,HIGH,TN,120,2022,Qtr 1,February,15,1,Credit
526110,Active,Current,0,,Rural-1,526110,Branch,Chennai,0,India,0,INR,Sneha Patel,Mobile,12000,Y,SBIN0001234,0,1,CarLoan,Mr. Verma,2022,Qtr 2,May,Cash,Medium,KA,60,2023,Qtr 4,October,26,1,Credit
526186,Active,Current,0,,Rural-1,526186,NetBanking, Bengaluru,11/06/2024,India,720,INR,Arun Kumar,Mobile,0,N,HDFC0005678,7.5,1,CarLoan,Mr. Verma,2022,Qtr 4,December,UPI,Low,MH,120,2020,Qtr 4,November,10,1,Debit
526242,Active,Current,0,,Rural-1,526242,NetBanking, Bengaluru,0,India,720,INR,NA,NA,12000,Y,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2024,Qtr 1,March,NA,Medium,TN,120,2021,Qtr 1,March,11,1,Debit
526301,Active,Current,0,,Rural-1,526301,ATM, Bengaluru,11/06/2024,India,720,INR,NA,Mobile,12000,Y,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2021,Qtr 1,March,UPI,Medium,TN,120,2022,Qtr 2,June,24,1,Credit
526446,Active,Current,0,,Rural-1,526446,NetBanking,Chennai,11/06/2024,India,0,INR,NA,Mobile,0,N,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2018,Qtr 1,January,UPI,Low,TN,120,2022,Qtr 4,October,9,1,Debit
526682,Active,Current,0,,Rural-1,526682,ATM,Chennai,0,India,650,INR,NA,NA,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2018,Qtr 1,February,UPI,HIGH,TN,120,2021,Qtr 2,May,6,1,Debit
526711,Active,Current,0,,Rural-1,526711,Branch,Chennai,0,India,650,INR,Arun Kumar,Desktop,5000,Y,HDFC0005678,7.5,1,Personal Loan, Ms. Iyer,2022,Qtr 1,January,NA,HIGH,KA,120,2019,Qtr 1,February,3,1,Debit
526803,Active,Current,0,,Rural-1,526803,Branch, Bengaluru,11/06/2024,India,650,INR,  Ramesh Rao,NA,5000,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2018,Qtr 2,April,Card,Medium,MH,120,2021,Qtr 1,January,6,1,Debit
526927,Active,Current,0,,Rural-1,526927,ATM,Chennai,0,India,720,INR,Arun Kumar,Mobile,5000,Y,SBIN0001234,0,1,CarLoan,Mr. Verma,2022,Qtr 1,January,Cash,Medium,TN,60,2022,Qtr 2,May,7,1,Debit
526979,Active,Current,0,,Rural-1,526979,ATM, Bengaluru,11/06/2024,India,720,INR,NA,Mobile,12000,N,SBIN0001234,0,1,CarLoan,Mr. Verma,2019,Qtr 3,July,UPI,Low,KA,120,2020,Qtr 1,March,14,1,Debit
527209,Active,Current,0,,Rural-1,527209,NetBanking,Chennai,11/06/2024,India,0,INR,NA,NA,12000,Y,HDFC0005678,0,1,CarLoan,Mr. Verma,2024,Qtr 4,October,NA,HIGH,MH,120,2023,Qtr 3,September,2,1,Debit
527260,Active,Current,0,,Rural-1,527260,ATM,Chennai,11/06/2024,India,0,INR,NA,NA,0,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2021,Qtr 3,July,Card,HIGH,MH,60,2019,Qtr 1,January,10,1,Debit
527307,Active,Current,0,,Rural-1,527307,ATM, Bengaluru,0,India,650,INR,NA,NA,5000,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 1,January,Card,HIGH,KA,120,2022,Qtr 4,November,7,1,Debit
527531,Active,Current,0,,Rural-1,527531,ATM, Bengaluru,0,India,650,INR,NA,NA,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 2,April,Card,Low,TN,120,2023,Qtr 1,February,8,1,Credit
527615,Active,Current,0,,Rural-1,527615,Branch,Chennai,0,India,0,INR,NA,Mobile,0,N,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2018,Qtr 3,September,NA,Medium,KA,120,2024,Qtr 3,September,23,1,Debit
527675,Active,Current,0,,Rural-1,527675,ATM,Chennai,11/06/2024,India,0,INR,NA,Desktop,12000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 3,September,Cash,Medium,TN,0,2018,Qtr 1,March,8,1,Debit
527749,Active,Current,0,,Rural-1,527749,ATM,Chennai,11/06/2024,India,650,INR,  Ramesh Rao,NA,12000,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 1,February,NA,Medium,KA,60,2019,Qtr 4,October,29,1,Debit
528021,Active,Current,0,,Rural-1,528021,ATM,Chennai,11/06/2024,India,650,INR,  Ramesh Rao,NA,5000,N,HDFC0005678,0,1,Personal Loan,Mr. Verma,2022,Qtr 4,October,NA,HIGH,KA,0,2018,Qtr 3,July,20,1,Credit
528275,Active,Current,0,,Rural-1,528275,NetBanking,Chennai,11/06/2024,India,720,INR,  Ramesh Rao,NA,12000,Y,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2024,Qtr 1,January,UPI,Low,TN,60,2023,Qtr 2,June,19,1,Debit
528630,Active,Current,0,,Rural-1,528630,Branch, Bengaluru,0,India,720,INR,NA,Desktop,0,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2024,Qtr 1,March,UPI,HIGH,TN,60,2023,Qtr 2,June,8,1,Debit
529390,Active,Current,0,,Rural-1,529390,Branch,Chennai,0,India,0,INR,NA,Mobile,5000,N,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2019,Qtr 4,December,UPI,HIGH,KA,60,2019,Qtr 3,July,7,1,Debit
529592,Active,Current,0,,Rural-1,529592,ATM, Bengaluru,11/06/2024,India,0,INR,NA,Desktop,5000,Y,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2018,Qtr 2,June,Card,Medium,TN,120,2021,Qtr 4,November,20,1,Credit
529601,Active,Current,0,,Rural-1,529601,ATM,Chennai,11/06/2024,India,720,INR,NA,Mobile,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 3,September,NA,HIGH,MH,60,2022,Qtr 3,August,21,1,Debit
529618,Active,Current,0,,Rural-1,529618,ATM,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,Desktop,5000,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2022,Qtr 2,April,Cash,HIGH,KA,0,2022,Qtr 1,February,6,1,Debit
529654,Active,Current,0,,Rural-1,529654,NetBanking, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,Desktop,0,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2020,Qtr 4,November,UPI,HIGH,MH,120,2020,Qtr 2,April,22,1,Debit
530108,Active,Current,0,,Rural-1,530108,Branch, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,Desktop,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2021,Qtr 2,May,NA,Low,KA,120,2024,Qtr 1,January,1,1,Debit
530229,Active,Current,0,,Rural-1,530229,Branch,Chennai,0,India,720,INR,  Ramesh Rao,Mobile,12000,Y,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2019,Qtr 2,May,NA,Low,MH,60,2022,Qtr 3,September,1,1,Credit
530380,Active,Current,0,,Rural-1,530380,Branch, Bengaluru,0,India,0,INR,Sneha Patel,Desktop,5000,N,HDFC0005678,0,1,CarLoan, Ms. Iyer,2023,Qtr 2,April,UPI,Medium,KA,60,2020,Qtr 3,August,7,1,Debit
531063,Active,Current,0,,Rural-1,531063,ATM,Chennai,11/06/2024,India,0,INR,NA,Mobile,12000,N,HDFC0005678,0,1,CarLoan,Mr. Verma,2023,Qtr 4,November,NA,Medium,KA,120,2018,Qtr 4,December,18,1,Credit
531092,Active,Current,0,,Rural-1,531092,ATM, Bengaluru,11/06/2024,India,650,INR,  Ramesh Rao,Mobile,12000,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 2,May,Cash,HIGH,TN,120,2023,Qtr 3,September,27,1,Debit
531286,Active,Current,0,,Rural-1,531286,NetBanking, Bengaluru,0,India,720,INR,Sneha Patel,NA,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 1,March,Cash,HIGH,MH,120,2024,Qtr 3,July,25,1,Debit
531646,Active,Current,0,,Rural-1,531646,ATM, Bengaluru,0,India,0,INR,  Ramesh Rao,Mobile,0,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2020,Qtr 2,June,Cash,Low,KA,120,2021,Qtr 3,July,19,1,Credit
531730,Active,Current,0,,Rural-1,531730,ATM,Chennai,0,India,650,INR,  Ramesh Rao,NA,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2022,Qtr 2,May,NA,HIGH,TN,120,2021,Qtr 1,March,2,1,Debit
531763,Active,Current,0,,Rural-1,531763,Branch,Chennai,11/06/2024,India,0,INR,Arun Kumar,Mobile,0,N,SBIN0001234,0,1,Personal Loan,Mr. Verma,2023,Qtr 4,November,UPI,Low,MH,120,2022,Qtr 3,September,3,1,Debit
532381,Active,Current,0,,Rural-1,532381,Branch, Bengaluru,0,India,0,INR,NA,NA,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2018,Qtr 1,January,NA,Medium,KA,120,2018,Qtr 3,July,1,1,Debit
532404,Active,Current,0,,Rural-1,532404,Branch, Bengaluru,11/06/2024,India,0,INR,NA,NA,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2019,Qtr 4,November,NA,HIGH,MH,120,2019,Qtr 4,November,5,1,Debit
532452,Active,Current,0,,Rural-1,532452,NetBanking, Bengaluru,11/06/2024,India,720,INR,Sneha Patel,Desktop,0,Y,HDFC0005678,7.5,1,Personal Loan, Ms. Iyer,2020,Qtr 1,March,UPI,Medium,MH,120,2024,Qtr 3,September,23,1,Debit
532618,Active,Current,0,,Rural-1,532618,ATM,Chennai,11/06/2024,India,720,INR,Sneha Patel,NA,0,Y,SBIN0001234,0,1,CarLoan, Ms. Iyer,2018,Qtr 4,November,NA,Medium,MH,60,2018,Qtr 4,December,30,1,Debit
532800,Active,Current,0,,Rural-1,532800,Branch,Chennai,11/06/2024,India,650,INR,Arun Kumar,Mobile,0,N,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2024,Qtr 2,April,Card,Medium,TN,60,2018,Qtr 3,July,29,1,Debit
532880,Active,Current,0,,Rural-1,532880,ATM,Chennai,0,India,0,INR,Sneha Patel,Mobile,0,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2023,Qtr 2,April,NA,HIGH,TN,0,2021,Qtr 3,September,3,1,Debit
532972,Active,Current,0,,Rural-1,532972,ATM, Bengaluru,11/06/2024,India,0,INR,NA,NA,5000,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2021,Qtr 3,September,Cash,Low,TN,120,2019,Qtr 1,March,12,1,Debit
533048,Active,Current,0,,Rural-1,533048,ATM, Bengaluru,0,India,720,INR,Sneha Patel,Mobile,12000,Y,HDFC0005678,0,1,Personal Loan,Mr. Verma,2022,Qtr 4,December,Card,HIGH,TN,60,2022,Qtr 4,November,5,1,Credit
533302,Active,Current,0,,Rural-1,533302,Branch,Chennai,11/06/2024,India,720,INR,  Ramesh Rao,Mobile,12000,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2021,Qtr 1,January,NA,Medium,TN,0,2022,Qtr 4,December,17,1,Debit
533475,Active,Current,0,,Rural-1,533475,ATM, Bengaluru,0,India,720,INR,NA,Desktop,0,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2020,Qtr 4,October,NA,Low,MH,60,2019,Qtr 3,September,28,1,Debit
533608,Active,Current,0,,Rural-1,533608,ATM,Chennai,0,India,650,INR,NA,Mobile,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2020,Qtr 2,May,Cash,HIGH,MH,120,2024,Qtr 4,October,15,1,Debit
534042,Active,Current,0,,Rural-1,534042,ATM,Chennai,0,India,720,INR,Arun Kumar,NA,0,Y,HDFC0005678,7.5,1,CarLoan,Mr. Verma,2020,Qtr 3,July,NA,HIGH,MH,120,2018,Qtr 1,January,16,1,Debit
534076,Active,Current,0,,Rural-1,534076,NetBanking, Bengaluru,11/06/2024,India,650,INR,  Ramesh Rao,NA,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 1,March,UPI,HIGH,TN,60,2020,Qtr 4,November,17,1,Debit
534218,Active,Current,0,,Rural-1,534218,Branch,Chennai,0,India,650,INR,  Ramesh Rao,Mobile,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2023,Qtr 4,December,UPI,Medium,TN,120,2020,Qtr 3,July,7,1,Debit
534327,Active,Current,0,,Rural-1,534327,ATM, Bengaluru,0,India,720,INR,Arun Kumar,Desktop,5000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2019,Qtr 3,August,UPI,Low,MH,0,2023,Qtr 1,March,14,1,Debit
534455,Active,Current,0,,Rural-1,534455,Branch,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,Desktop,5000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2018,Qtr 4,October,UPI,Low,KA,60,2021,Qtr 4,December,27,1,Debit
534535,Active,Current,0,,Rural-1,534535,ATM,Chennai,0,India,720,INR,Arun Kumar,Mobile,5000,Y,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2020,Qtr 2,May,UPI,Low,MH,60,2019,Qtr 3,September,10,1,Debit
534796,Active,Current,0,,Rural-1,534796,NetBanking, Bengaluru,0,India,720,INR,NA,NA,5000,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2023,Qtr 1,February,NA,HIGH,MH,120,2020,Qtr 4,December,29,1,Debit
534981,Active,Current,0,,Rural-1,534981,NetBanking, Bengaluru,0,India,720,INR,Sneha Patel,NA,0,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2020,Qtr 3,August,Card,Low,KA,120,2019,Qtr 1,March,24,1,Debit
535232,Active,Current,0,,Rural-1,535232,NetBanking, Bengaluru,11/06/2024,India,720,INR,  Ramesh Rao,NA,0,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2021,Qtr 1,January,NA,Medium,KA,60,2019,Qtr 4,October,14,1,Debit
535292,Active,Current,0,,Rural-1,535292,Branch, Bengaluru,0,India,650,INR,NA,Desktop,5000,N,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2020,Qtr 4,December,UPI,HIGH,KA,120,2019,Qtr 1,February,28,1,Debit
535325,Active,Current,0,,Rural-1,535325,Branch, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Desktop,12000,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2018,Qtr 3,August,UPI,HIGH,MH,60,2018,Qtr 3,August,24,1,Debit
536023,Active,Current,0,,Rural-1,536023,NetBanking,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,NA,0,Y,SBIN0001234,0,1,Personal Loan,Mr. Verma,2019,Qtr 3,August,NA,Low,KA,60,2024,Qtr 3,August,26,1,Debit
536104,Active,Current,0,,Rural-1,536104,NetBanking,Chennai,11/06/2024,India,650,INR,NA,NA,0,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2020,Qtr 2,April,Cash,Low,MH,120,2023,Qtr 4,October,16,1,Debit
536112,Active,Current,0,,Rural-1,536112,NetBanking, Bengaluru,0,India,0,INR,  Ramesh Rao,Mobile,5000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2024,Qtr 2,May,NA,Medium,TN,120,2023,Qtr 2,April,28,1,Credit
536115,Active,Current,0,,Rural-1,536115,NetBanking, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Desktop,0,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2019,Qtr 3,August,Cash,Low,KA,120,2021,Qtr 1,March,8,1,Credit
536188,Active,Current,0,,Rural-1,536188,ATM,Chennai,0,India,650,INR,Sneha Patel,Mobile,0,N,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2018,Qtr 3,July,Cash,HIGH,MH,60,2022,Qtr 4,November,2,1,Debit
536278,Active,Current,0,,Rural-1,536278,Branch,Chennai,11/06/2024,India,650,INR,NA,Mobile,5000,Y,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2021,Qtr 4,October,NA,Low,KA,120,2019,Qtr 4,October,9,1,Debit
536384,Active,Current,0,,Rural-1,536384,ATM, Bengaluru,0,India,650,INR,Arun Kumar,Mobile,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2020,Qtr 4,November,NA,Low,KA,0,2019,Qtr 3,September,15,1,Debit
536566,Active,Current,0,,Rural-1,536566,Branch,Chennai,11/06/2024,India,720,INR,NA,Desktop,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2020,Qtr 2,April,NA,Medium,KA,60,2020,Qtr 2,May,18,1,Debit
536574,Active,Current,0,,Rural-1,536574,Branch,Chennai,11/06/2024,India,0,INR,NA,Desktop,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2021,Qtr 1,February,Cash,Low,TN,120,2022,Qtr 2,April,17,1,Debit
536642,Active,Current,0,,Rural-1,536642,ATM, Bengaluru,0,India,0,INR,  Ramesh Rao,Desktop,12000,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2021,Qtr 3,July,NA,Low,KA,120,2021,Qtr 1,March,24,1,Debit
536692,Active,Current,0,,Rural-1,536692,Branch,Chennai,11/06/2024,India,0,INR,NA,NA,12000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2019,Qtr 3,September,NA,Low,MH,120,2019,Qtr 1,January,27,1,Debit
536736,Active,Current,0,,Rural-1,536736,NetBanking, Bengaluru,11/06/2024,India,0,INR,NA,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2018,Qtr 4,December,NA,Low,TN,120,2022,Qtr 1,February,3,1,Debit
536867,Active,Current,0,,Rural-1,536867,NetBanking, Bengaluru,0,India,0,INR,Sneha Patel,Mobile,0,N,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2022,Qtr 2,June,Card,Low,KA,60,2024,Qtr 2,April,20,1,Credit
536884,Active,Current,0,,Rural-1,536884,NetBanking,Chennai,0,India,650,INR,  Ramesh Rao,NA,0,N,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2018,Qtr 4,December,NA,Medium,TN,120,2024,Qtr 1,February,11,1,Credit
537160,Active,Current,0,,Rural-1,537160,Branch, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,NA,12000,N,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2023,Qtr 2,May,NA,HIGH,TN,120,2022,Qtr 1,February,14,1,Credit
537210,Active,Current,0,,Rural-1,537210,Branch,Chennai,11/06/2024,India,720,INR,Arun Kumar,NA,0,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2023,Qtr 2,May,Card,Low,KA,120,2018,Qtr 1,February,10,1,Credit
537211,Active,Current,0,,Rural-1,537211,Branch, Bengaluru,0,India,720,INR,Arun Kumar,NA,5000,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2022,Qtr 3,September,NA,HIGH,TN,120,2018,Qtr 4,December,3,1,Debit
537322,Active,Current,0,,Rural-1,537322,NetBanking,Chennai,11/06/2024,India,650,INR,Arun Kumar,Mobile,0,N,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2020,Qtr 2,April,Cash,HIGH,TN,120,2024,Qtr 4,October,7,1,Credit
538223,Active,Current,0,,Rural-1,538223,Branch,Chennai,0,India,0,INR,Arun Kumar,NA,0,N,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2022,Qtr 3,July,NA,HIGH,KA,120,2023,Qtr 3,July,13,1,Credit
538283,Active,Current,0,,Rural-1,538283,NetBanking,Chennai,11/06/2024,India,0,INR,NA,Desktop,12000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2020,Qtr 4,October,NA,Low,TN,120,2021,Qtr 3,September,12,1,Debit
538487,Active,Current,0,,Rural-1,538487,ATM,Chennai,11/06/2024,India,650,INR,Arun Kumar,Desktop,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2021,Qtr 4,October,UPI,HIGH,MH,120,2021,Qtr 1,February,17,1,Credit
538650,Active,Current,0,,Rural-1,538650,Branch, Bengaluru,11/06/2024,India,650,INR,NA,NA,0,N,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2018,Qtr 4,November,NA,HIGH,MH,0,2018,Qtr 4,December,8,1,Debit
538663,Active,Current,0,,Rural-1,538663,ATM, Bengaluru,11/06/2024,India,650,INR,Sneha Patel,Mobile,0,Y,HDFC0005678,0,1,Personal Loan,Mr. Verma,2019,Qtr 3,August,NA,Medium,KA,120,2022,Qtr 2,June,24,1,Credit
538832,Active,Current,0,,Rural-1,538832,NetBanking,Chennai,11/06/2024,India,0,INR,NA,NA,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2021,Qtr 1,January,NA,Medium,KA,120,2020,Qtr 3,August,2,1,Debit
538842,Active,Current,0,,Rural-1,538842,Branch, Bengaluru,0,India,720,INR,  Ramesh Rao,Mobile,0,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2019,Qtr 4,October,Cash,HIGH,MH,120,2021,Qtr 2,April,4,1,Credit
539053,Active,Current,0,,Rural-1,539053,Branch, Bengaluru,0,India,0,INR,Arun Kumar,NA,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 2,June,Card,Medium,KA,60,2019,Qtr 4,October,28,1,Debit
539246,Active,Current,0,,Rural-1,539246,NetBanking, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Mobile,0,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2023,Qtr 4,October,Cash,HIGH,TN,120,2024,Qtr 4,October,7,1,Debit
539336,Active,Current,0,,Rural-1,539336,NetBanking,Chennai,11/06/2024,India,720,INR,Arun Kumar,NA,5000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 1,March,Card,HIGH,KA,60,2021,Qtr 3,September,23,1,Debit
539765,Active,Current,0,,Rural-1,539765,Branch, Bengaluru,11/06/2024,India,0,INR,NA,NA,12000,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2018,Qtr 2,May,NA,HIGH,TN,120,2020,Qtr 3,August,25,1,Debit
539784,Active,Current,0,,Rural-1,539784,Branch,Chennai,0,India,0,INR,Sneha Patel,NA,0,N,SBIN0001234,0,1,CarLoan, Ms. Iyer,2019,Qtr 3,August,NA,HIGH,TN,60,2023,Qtr 3,September,10,1,Debit
